자재명,단위,현재단가,공시일자,자재분류,품목분류,부가세여부,시황성자재
"플랙시블조인트, Φ32mm*0.98MPa,  스테인리스(러버)",EA,71370.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ125mm*0.98MPa,  스테인리스(러버)",EA,198390.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ250mm*0.98MPa,  스테인리스(러버)",EA,536350.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ25mm*0.98MPa,  스테인리스(러버)",EA,69410.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"안전밸브, Φ32mm, 저양정",EA,92880.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"볼밸브, Φ50mm×0.98MPa, 주철",EA,61760.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"안전밸브, Φ40mm, 저양정",EA,135210.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"안전밸브, Φ50mm, 저양정",EA,186590.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"안전밸브, Φ20mm, 저양정",EA,76680.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"안전밸브, Φ15mm, 저양정",EA,74290.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"안전밸브, Φ25mm, 저양정",EA,92880.0,2024-10-17 09:29:48,시설공통자재(기계설비),안전밸브(저양정),부가가치세별도,False
"플랙시블조인트, Φ25mm*0.98MPa,  스테인리스(벨로우즈)",EA,44980.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ40mm*0.98MPa,  스테인리스(벨로우즈)",EA,55220.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ200mm*0.98MPa,  스테인리스(벨로우즈)",EA,301620.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ150mm*0.98MPa,  스테인리스(벨로우즈)",EA,192660.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ50mm*0.98MPa,  스테인리스(벨로우즈)",EA,62820.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ65mm*0.98MPa,  스테인리스(벨로우즈)",EA,80330.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"압력조정밸브, Φ250mm×0.98MPa, 플랜지식, 차압유량조절",EA,5075800.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(10k),부가가치세별도,False
"압력조정밸브, Φ250mm×1.96MPa, 플랜지식, 차압유량조절",EA,8059160.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(20k),부가가치세별도,False
"볼밸브, Φ65mm×0.98MPa, 플랜지식, STS",EA,248000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"수위조절밸브, Φ50mm, 전자식",EA,449170.0,2024-10-17 09:29:48,시설공통자재(기계설비),워터링밸브 (정수위조절밸브),부가가치세별도,False
"플랙시블조인트, Φ300mm*0.98MPa,  스테인리스(러버)",EA,627870.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ100mm*0.98MPa,  스테인리스(벨로우즈)",EA,111010.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"스트레이너, Φ100mm*0.98MPa, 스테인리스, 플랜지식",EA,459000.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(플랜지),부가가치세별도,False
"스트레이너, Φ25mm*0.98MPa, 스테인리스, 나사식",EA,50990.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"스트레이너, Φ15mm*0.98MPa, 스테인리스, 나사식",EA,38810.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"스트레이너, Φ65mm*0.98MPa, 스테인리스, 플랜지식",EA,323000.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(플랜지),부가가치세별도,False
"스트레이너, Φ80mm*0.98MPa, 스테인리스, 플랜지식",EA,356920.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(플랜지),부가가치세별도,False
"스트레이너, Φ50mm*0.98MPa, 스테인리스, 플랜지식",EA,237910.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(플랜지),부가가치세별도,False
"스트레이너, Φ50mm*0.98MPa, 스테인리스, 나사식",EA,92930.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"스트레이너, Φ40mm*0.98MPa, 스테인리스, 나사식",EA,85490.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"스트레이너, Φ15mm×0.98MPa, 나사식",EA,15760.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"스트레이너, Φ25mm×0.98MPa, 나사식",EA,29860.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"스트레이너, Φ300mm×0.98MPa, 플랜지식",EA,1748990.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"스트레이너, Φ250mm×0.98MPa, 플랜지식",EA,903940.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"스트레이너, Φ200mm×0.98MPa, 플랜지식",EA,645200.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"플랙시블조인트, Φ100mm*0.98MPa,  스테인리스(러버)",EA,141550.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"스트레이너, Φ20mm×0.98MPa, 나사식",EA,19070.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"스트레이너, Φ100mm×0.98MPa, 플랜지식",EA,167520.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"플랙시블조인트, Φ300mm*0.98MPa,  스테인리스(벨로우즈)",EA,546450.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"스트레이너, Φ20mm*0.98MPa, 스테인리스, 나사식",EA,44410.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"스트레이너, Φ125mm×0.98MPa, 플랜지식",EA,273670.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"스트레이너, Φ65mm×0.98MPa, 플랜지식",EA,97030.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"스트레이너, Φ50mm×0.98MPa, 나사식",EA,98690.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"플랙시블조인트, Φ50mm*0.98MPa,  스테인리스(러버)",EA,86270.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ80mm*0.98MPa,  스테인리스(러버)",EA,110810.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ150mm*0.98MPa,  스테인리스(러버)",EA,256800.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"스트레이너, Φ150mm×0.98MPa, 플랜지식",EA,390600.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"플랙시블조인트, Φ200mm*0.98MPa,  스테인리스(러버)",EA,353930.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ40mm*0.98MPa,  스테인리스(러버)",EA,72590.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"플랙시블조인트, Φ65mm*0.98MPa,  스테인리스(러버)",EA,102230.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(러버 10k),부가가치세별도,False
"스트레이너, Φ80mm×0.98MPa, 플랜지식",EA,129370.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)  플랜지식(주철),부가가치세별도,False
"스트레이너, Φ40mm×0.98MPa, 나사식",EA,65520.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"스트레이너, Φ32mm×0.98MPa, 나사식",EA,43960.0,2024-10-17 09:29:48,시설공통자재(기계설비),스트레나(10K)   나사식(청동),부가가치세별도,False
"볼밸브, Φ150mm×0.98MPa, 플랜지식, STS",EA,1336000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ200mm×0.98MPa, 플랜지식, STS",EA,2544000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ50mm×0.98MPa, 플랜지식, STS",EA,168800.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"압력조정밸브, Φ50mm×1.96MPa, 플랜지식, 차압유량조절",EA,1392400.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(20k),부가가치세별도,False
"수위조절밸브, Φ150mm, 전자식",EA,1236740.0,2024-10-17 09:29:48,시설공통자재(기계설비),워터링밸브 (정수위조절밸브),부가가치세별도,False
"유량조절밸브, Φ32mm, 자동유량조절밸브",EA,159520.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"유량조절밸브, Φ50mm, 자동유량조절밸브",EA,283590.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"유량조절밸브, Φ65mm, 자동유량조절밸브",EA,577970.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"유량조절밸브, Φ80mm, 자동유량조절밸브",EA,651900.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"수위조절밸브, Φ100mm, 전자식",EA,960020.0,2024-10-17 09:29:48,시설공통자재(기계설비),워터링밸브 (정수위조절밸브),부가가치세별도,False
"유량조절밸브, Φ150mm, 자동유량조절밸브",EA,1242430.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"압력조정밸브, Φ125mm×1.96MPa, 플랜지식, 차압유량조절",EA,3335460.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(20k),부가가치세별도,False
"볼밸브, Φ250mm×0.98MPa, 플랜지식, STS",EA,5160000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"압력조정밸브, Φ65mm×1.96MPa, 플랜지식, 차압유량조절",EA,1712510.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(20k),부가가치세별도,False
"압력조정밸브, Φ40mm×1.96MPa, 플랜지식, 차압유량조절",EA,1282100.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(20k),부가가치세별도,False
"압력조정밸브, 피스텍밸브, Φ65mm, 정수위밸브",EA,1174700.0,2024-10-17 09:29:48,시설공통자재(기계설비),피스텍밸브,부가가치세별도,False
"볼밸브, Φ80mm×0.98MPa, 주철",EA,92640.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"볼밸브, Φ100mm×0.98MPa, 주철",EA,138160.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"볼밸브, Φ150mm×0.98MPa, 주철",EA,333730.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"볼밸브, Φ125mm×0.98MPa, 주철",EA,271970.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"유량조절밸브, Φ100mm, 자동유량조절밸브",EA,743590.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"유량조절밸브, Φ25mm, 자동유량조절밸브",EA,65480.0,2024-10-17 09:29:48,시설공통자재(기계설비),자동정유량 밸브,부가가치세별도,False
"압력조정밸브, Φ100mm×0.98MPa, 플랜지식, 차압유량조절",EA,1821850.0,2024-10-17 09:29:48,시설공통자재(기계설비),차압유량조절밸브 플랜지형(10k),부가가치세별도,False
"플랙시블조인트, Φ250mm*0.98MPa,  스테인리스(벨로우즈)",EA,487950.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ32mm*0.98MPa,  스테인리스(벨로우즈)",EA,50080.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"플랙시블조인트, Φ80mm*0.98MPa,  스테인리스(벨로우즈)",EA,90420.0,2024-10-17 09:29:48,시설공통자재(기계설비),플렉시블죠인트 스테인레스(벨로우즈 10k),부가가치세별도,False
"볼밸브, Φ200mm×0.98MPa, 주철",EA,1029310.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"볼밸브, Φ65mm×0.98MPa, 주철",EA,74690.0,2024-10-17 09:29:48,시설공통자재(기계설비),주철볼밸브,부가가치세별도,False
"볼밸브, Φ32mm×0.98MPa, 플랜지식, STS",EA,112800.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ80mm×0.98MPa, 플랜지식, STS",EA,353600.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ20mm×0.98MPa, 플랜지식, STS",EA,76800.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ40mm×0.98MPa, STS",EA,38400.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"볼밸브, Φ100mm×0.98MPa, 플랜지식, STS",EA,504000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ40mm×0.98MPa, 플랜지식, STS",EA,140000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ300mm×0.98MPa, 플랜지식, STS",EA,6480000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ125mm×0.98MPa, 플랜지식, STS",EA,1040000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ15mm×0.98MPa, STS",EA,16000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"스트레이너, Φ32mm*0.98MPa, 스테인리스, 나사식",EA,64090.0,2024-10-17 09:29:48,시설공통자재(기계설비),스테인레스 스트레이너(나사),부가가치세별도,False
"볼밸브, Φ32mm×0.98MPa, STS",EA,32000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"볼밸브, Φ25mm×0.98MPa, 플랜지식, STS",EA,97600.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ25mm×0.98MPa, STS",EA,22400.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"볼밸브, Φ50mm×0.98MPa, STS",EA,52000.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"볼밸브, Φ15mm×0.98MPa, 플랜지식, STS",EA,66400.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 프랜지,10KG",부가가치세별도,False
"볼밸브, Φ20mm×0.98MPa, STS",EA,18400.0,2024-10-17 09:29:48,시설공통자재(기계설비),"볼밸브,스텐, 나사,10KG",부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 36mm, 방수",m,3323.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 104mm, 방수",m,37216.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"폴리에틸렌전선관, 36mm",m,814.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",폴리에틸렌전선관,부가가치세별도,False
"폴리에틸렌전선관, 70mm",m,2456.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",폴리에틸렌전선관,부가가치세별도,False
"수동발신기, 소화전내장형",대,30019.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",수동발신기셋트,부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 82mm, 비방수",m,8353.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"전선덕트, 알루미늄, 60×60mm",m,14298.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"수동발신기, 표시등, DC24V",개,1365.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",표시등,부가가치세별도,False
"분배기함, 2개용, 중계기수용함",EA,17231.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"전선덕트, 알루미늄, 120×60mm",m,23831.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄, 엘보ㄱ/ㄴ/T형, 120mm",개,14284.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄, 150×100mm",m,33364.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄,, 50×35mm",m,9532.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄, 엘보ㄱ/ㄴ/T형, 100mm",개,11703.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄, 70×40mm",m,14298.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"몰드, 알루미늄, 36×14mm",m,2766.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",AL몰드,부가가치세별도,False
"전선덕트, 알루미늄, 100×50mm",m,17158.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"전선덕트, 알루미늄, 엘보ㄱ/ㄴ/T형, 70mm",개,9124.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"몰드, 알루미늄, 50×20mm",m,4960.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",AL몰드,부가가치세별도,False
"몰드, 알루미늄, 28×11mm",m,1970.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",AL몰드,부가가치세별도,False
"전선덕트, 알루미늄, 엘보ㄱ/ㄴ/T형, 50mm",개,6157.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전선덕트,부가가치세별도,False
"분배기함, 4개용, 중계기수용함",EA,23787.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"분배기함, 6개용, 중계기수용함",EA,33338.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"분배기함, 1개용, 중계기수용함",EA,11368.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 70mm, 비방수",m,5100.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"분배기함, 10개용, 중계기수용함",EA,71626.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"분배기함, 8개용, 중계기수용함",EA,52545.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",중계기수용함,부가가치세별도,False
"연기감지기, 열감지기, 차동식스포트형",개,4013.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"수동발신기, 외함, 노출, 스틸",개,19994.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",수동발신기외함,부가가치세별도,False
"수동발신기, 경종, DC24V",개,4141.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",경종,부가가치세별도,False
"수동발신기, 외함, 노출, 스테인리스스틸",개,40115.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",수동발신기외함,부가가치세별도,False
"수동발신기, 시각경보기, 15cd",EA,28736.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",시각경보기,부가가치세별도,False
"연기감지기, 아날로그, 이온화식",개,114988.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"연기감지기, 아날로그, 광전식",개,118434.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"연기감지기, 열감지기, 정온식방폭형",개,100299.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"연기감지기, 열감지기, 정온식스포트형",개,3666.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"화재수신기, 비상콘센트, 소화전내장형",개,41271.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",비상콘센트,부가가치세별도,False
"연기감지기, 광전식2종-비축적",개,12639.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재감지기,부가가치세별도,False
"화재수신기, 화재수신기, 수동조작합, 스프링클러+소화약제+제연댐퍼",EA,31846.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",수동조작함,부가가치세별도,False
"화재수신기, 슈퍼비죠리판넬, DC 24V",EA,40231.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",슈퍼비죠리판넬,부가가치세별도,False
"화재수신기, 부표시기, 5 회로기본",대,202364.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,False
"화재수신기, 화재수신기, 중계기, 4/4:감시/제어",대,95435.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,False
"화재수신기, 중계기, 2/2 감시/제어",대,55182.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",화재 수신기,부가가치세별도,False
"화재수신기, 화재수신기, 방출표시등, 하론+소화약제",개,15623.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",방출표시등,부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 28mm, 방수",m,2282.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"레이스웨이, Joiner, 110×50mm",개,1127.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",레이스웨이부속품,부가가치세별도,False
"1종금속제가요전선관, 고장력후렉시블전선관, 42mm, 비방수",m,2042.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",1종금속제가요전선관,부가가치세별도,False
"강제전선관용부품, 위샤캡, 16C",개,2101.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 22C",개,264.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 104C",개,47996.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 42C",개,250.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 파이프클램프, 70C",개,346.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 42mm",개,5331.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 70C",개,599.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 54C",개,6659.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"전기용경동연선, HS 25㎟",m,3480.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 70mm",개,14058.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강재전선관용부품, 노말밴드, 나사없는전선관용, E25",개,2272.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 28C",개,284.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 접지클램프, 54C",개,465.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 위샤캡, 82C",개,23949.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"강제전선관용부품, 노말밴드, 후강전선관용, 아연도, 36mm",개,3971.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",강재전선관용부품,부가가치세별도,False
"전기용경동연선, HS 70㎟",m,9556.0,2024-10-16 17:16:34,"시설공통자재(전기,정보통신)",전기용경동연선,부가가치세별도,False
