prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R26CW25846563,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175441,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W150×100H×2.3t",m,15095,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846517,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175173,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. CROSS, W300x70Hx2.0t",개,48394,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846516,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175171,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. CROSS, W200x70Hx2.0t",개,42192,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846515,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175170,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. CROSS, W150x70Hx2.0t",개,39095,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846514,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175165,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. TEE, W300x70Hx2.0t",개,34783,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846513,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175163,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. TEE, W200x70Hx2.0t",개,28887,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846512,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175162,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. TEE, W150x70Hx2.0t",개,25934,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846511,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175157,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. ELBOW, W300x70Hx2.0t",개,24386,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846510,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175155,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. ELBOW, W200x70Hx2.0t",개,22118,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846509,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175154,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, V. ELBOW, W150x70Hx2.0t",개,21352,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846508,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175147,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. ELBOW, W300x70Hx2.0t",개,16707,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846507,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175145,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. ELBOW, W200x70Hx2.0t",개,17293,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846506,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175144,건축설비과,042-724-7180,강전승,케이블트레이부속품,"AL, H. ELBOW, W150x70Hx2.0t",개,15573,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846502,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175143,건축설비과,042-724-7180,강전승,케이블트레이부속품,"SAPERATOR, H150",m,7536,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846501,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175142,건축설비과,042-724-7180,강전승,케이블트레이부속품,"SAPERATOR, H100",m,6893,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846500,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175128,건축설비과,042-724-7180,강전승,케이블트레이부속품,"U CHANNEL, W41x41Hx2.6t",m,6176,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846499,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175126,건축설비과,042-724-7180,강전승,케이블트레이부속품,"CHANNEL SPRING NUT, 아연도",개,750,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846498,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175125,건축설비과,042-724-7180,강전승,케이블트레이부속품,"HOLD DOWN CLAMP, 아연도",개,373,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846497,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175124,건축설비과,042-724-7180,강전승,케이블트레이부속품,"BONDING JUMPER, 38㎟",개,3471,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846496,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175123,건축설비과,042-724-7180,강전승,케이블트레이부속품,"BONDING JUMPER, 22㎟",개,2536,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846495,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175122,건축설비과,042-724-7180,강전승,케이블트레이부속품,"BONDING JUMPER, 14㎟",개,1744,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846494,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175121,건축설비과,042-724-7180,강전승,케이블트레이부속품,"SHANK BOLT & NUT, SUS",개,310,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846493,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175120,건축설비과,042-724-7180,강전승,케이블트레이부속품,"SHANK BOLT & NUT, 아연도",개,76,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846492,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175119,건축설비과,042-724-7180,강전승,케이블트레이부속품,"아연도, JOINT CONNECTOR, 150Hx2.6t",개,1382,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846491,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175118,건축설비과,042-724-7180,강전승,케이블트레이부속품,"아연도, JOINT CONNECTOR, 100Hx2.3t",개,999,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846490,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179083,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W1000x100Hx2.3t",개,33450,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846489,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175110,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W900x100Hx2.3t",개,31901,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846488,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179082,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W800x100Hx2.3t",개,30082,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846487,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179081,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W700x100Hx2.3t",개,28428,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846486,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175108,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W600x100Hx2.3t",개,27267,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846485,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179080,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W500x100Hx2.3t",개,25041,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846484,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179079,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W400x100Hx2.3t",개,23408,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846483,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175106,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W300x100Hx2.3t",개,21464,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846482,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175105,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W200x100Hx2.3t",개,19896,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846481,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175104,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, REDUCER, W150x100Hx2.3t",개,18992,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846480,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179073,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W1000x100Hx2.3t",개,73345,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846479,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175096,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W900x100Hx2.3t",개,66872,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846478,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179072,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W800x100Hx2.3t",개,64305,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846477,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179071,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W700x100Hx2.3t",개,59445,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846476,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175094,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W600x100Hx2.3t",개,46752,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846475,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179070,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W500x100Hx2.3t",개,44477,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846474,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179069,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W400x100Hx2.3t",개,39060,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846473,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175092,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W300x100Hx2.3t",개,32160,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846472,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175091,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W200x100Hx2.3t",개,29489,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846471,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175090,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. CROSS, W150x100Hx2.3t",개,23310,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846470,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179063,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W1000x100Hx2.3t",개,65835,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846469,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175082,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W900x100Hx2.3t",개,58005,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846468,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179062,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W800x100Hx2.3t",개,53934,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846467,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179061,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W700x100Hx2.3t",개,48989,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846466,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175080,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W600x100Hx2.3t",개,38885,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846465,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179060,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W500x100Hx2.3t",개,37037,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846464,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179059,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W400x100Hx2.3t",개,33444,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846463,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175078,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W300x100Hx2.3t",개,27330,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846462,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175077,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W200x100Hx2.3t",개,25515,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846461,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175076,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. TEE, W150x100Hx2.3t",개,18576,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846460,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179053,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W1000x100Hx2.3t",개,44010,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846459,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175068,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W900x100Hx2.3t",개,38205,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846458,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179052,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W800x100Hx2.3t",개,35046,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846457,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179051,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W700x100Hx2.3t",개,31365,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846456,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175066,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W600x100Hx2.3t",개,24017,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846455,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179050,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W500x100Hx2.3t",개,23256,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846454,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179049,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W400x100Hx2.3t",개,19386,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846453,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175064,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W300x100Hx2.3t",개,16605,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846452,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175063,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W200x100Hx2.3t",개,12555,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846451,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175062,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, V. ELBOW, W150x100Hx2.3t",개,11142,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846450,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179043,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W1000x100Hx2.3t",개,44010,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846449,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175054,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W900x100Hx2.3t",개,38205,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846448,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179042,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W800x100Hx2.3t",개,35046,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846447,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179041,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W700x100Hx2.3t",개,31365,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846446,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175052,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W600x100Hx2.3t",개,22840,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846445,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179040,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W500x100Hx2.3t",개,23256,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846444,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179039,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W400x100Hx2.3t",개,19386,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846443,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175050,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W300x100Hx2.3t",개,16605,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846442,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175049,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W200x100Hx2.3t",개,12555,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846441,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175048,건축설비과,042-724-7180,강전승,케이블트레이부속품,"ST, H. ELBOW, W150x100Hx2.3t",개,11142,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846785,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691046,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W500x150H",m,58555,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846784,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691045,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W400x150H",m,47762,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846783,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691044,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W300x150H",m,41177,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846782,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691043,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W200x150H",m,34364,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846781,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691042,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W600x100H",m,58064,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846780,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691041,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W500x100H",m,52744,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846779,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691040,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W400x100H",m,43122,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846778,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691039,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W300x100H",m,36950,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846777,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691038,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W200x100H",m,31390,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846776,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24691037,건축설비과,042-724-7588,김형진,하이텍케이블트레이부속품,"분체도장, H. CROSS, W150x100H",m,28011,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846578,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175452,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W600×100H×2.3",m,48279,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846577,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179114,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W500×100H×2.3t",m,39365,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846576,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179113,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W400×100H×2.3t",m,31836,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846575,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175450,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W300×100H×2.3t",m,25524,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846574,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175449,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W200×100H×2.3t",m,18097,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846573,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175448,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, V. ELBOW, W150×100H×2.3t",m,15095,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846572,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179112,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W1000×100H×2.3t",m,90944,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846571,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175447,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W900×100H×2.3t",m,79845,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846570,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179110,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W800×100H×2.3t",m,68115,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846569,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,24179109,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W700×100H×2.3t",m,57862,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
R26CW25846568,2026-04-20 00:00:00,포110004,"시설공통자재(전기,정보통신)",39131705,20175445,건축설비과,042-724-7397,안주호,덕트형케이블트레이부속품,"ST, H. ELBOW, W600×100H×2.3t",m,48279,,,,,0,0,0,,부가가치세별도,기타가격,납품장소도,,,,,,,,
