prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R24CW21382462,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127435,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×0.98MPa",EA,3330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382476,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127450,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×1.96MPa",EA,1950,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382470,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127443,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ250mm×0.98MPa",EA,25160,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382461,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127434,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ32mm×0.98MPa",EA,3330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382459,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127432,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×0.98MPa",EA,1690,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382472,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127445,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ350mm×0.98MPa",EA,34600,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382465,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127438,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×0.98MPa",EA,5630,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382474,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127447,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ450mm×0.98MPa",EA,117300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382467,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127440,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×0.98MPa",EA,10070,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382464,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127437,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×0.98MPa",EA,5490,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382460,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127433,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×0.98MPa",EA,2550,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382584,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989521,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×1.96MPa, 동, 절연플랜지",EA,29770,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382579,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989516,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×1.96MPa, 동, 절연플랜지",EA,10090,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382588,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989525,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×1.96MPa, 동, 절연플랜지",EA,87520,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382586,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989523,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×1.96MPa, 동, 절연플랜지",EA,47690,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382585,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989522,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×1.96MPa, 동, 절연플랜지",EA,42000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382583,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989520,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×1.96MPa, 동, 절연플랜지",EA,23130,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382578,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127557,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ250mm×0.98MPa, 절연플랜지, 동",EA,323000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382590,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989527,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ200mm×1.96MPa, 동, 절연플랜지",EA,185500,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382566,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127545,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×0.98MPa, 절연플랜지, 동",EA,7920,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382589,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989526,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ150mm×1.96MPa, 동, 절연플랜지",EA,122510,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382581,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989518,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×1.96MPa, 동, 절연플랜지",EA,13300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382576,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127555,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ150mm×0.98MPa, 절연플랜지, 동",EA,96260,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382572,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127551,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×0.98MPa, 절연플랜지, 동",EA,33000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382562,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20970480,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ350mm×0.98MPa, 맹플랜지, STS",EA,425200,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382559,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127626,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ200mm×0.98MPa, 맹플랜지, STS",EA,152360,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382573,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127552,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×0.98MPa, 절연플랜지, 동",EA,37590,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382564,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20970482,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ450mm×0.98MPa, 맹플랜지, STS",EA,780300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382553,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127620,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×0.98MPa, 맹플랜지, STS",EA,23460,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382591,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989528,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ250mm×1.96MPa, 동, 절연플랜지",EA,411200,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382577,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127556,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ200mm×0.98MPa, 절연플랜지, 동",EA,145710,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382561,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127628,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ300mm×0.98MPa, 맹플랜지, STS",EA,306000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382560,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127627,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ250mm×0.98MPa, 맹플랜지, STS",EA,246700,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382557,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127624,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×0.98MPa, 맹플랜지, STS",EA,75420,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382556,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127623,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ100mm×0.98MPa, 맹플랜지, STS",EA,49210,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382580,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989517,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×1.96MPa, 동, 절연플랜지",EA,11270,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382574,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127553,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ100mm×0.98MPa, 절연플랜지, 동",EA,55000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382569,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127548,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ32mm×0.98MPa, 절연플랜지, 동",EA,15660,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382567,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127546,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×0.98MPa, 절연플랜지, 동",EA,9670,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382565,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20970483,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ500mm×0.98MPa, 맹플랜지, STS",EA,953100,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382563,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20970481,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ400mm×0.98MPa, 맹플랜지, STS",EA,571200,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382587,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989524,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ100mm×1.96MPa, 동, 절연플랜지",EA,69990,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382582,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989519,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ32mm×1.96MPa, 동, 절연플랜지",EA,19940,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382571,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127550,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×0.98MPa, 절연플랜지, 동",EA,23410,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382570,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127549,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×0.98MPa, 절연플랜지, 동",EA,18160,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382558,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127625,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ150mm×0.98MPa, 맹플랜지, STS",EA,104740,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382552,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127619,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×0.98MPa, 맹플랜지, STS",EA,20020,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382575,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127554,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×0.98MPa, 절연플랜지, 동",EA,68750,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382568,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127547,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×0.98MPa, 절연플랜지, 동",EA,11400,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382555,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127622,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×0.98MPa, 맹플랜지, STS",EA,38120,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382497,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127491,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ32mm×0.98MPa, 맹플랜지",EA,4070,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382496,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127490,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×0.98MPa, 맹플랜지",EA,2920,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382495,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127489,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×0.98MPa, 맹플랜지",EA,2110,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382484,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127458,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ100mm×1.96MPa",EA,11570,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382482,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127456,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×1.96MPa",EA,6150,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382521,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127516,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×1.96MPa, 맹플랜지",EA,24620,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382492,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127466,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ450mm×1.96MPa",EA,282000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382486,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127460,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ150mm×1.96MPa",EA,23590,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382480,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127454,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×1.96MPa",EA,4050,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382514,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127509,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×1.96MPa, 맹플랜지",EA,3720,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382508,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127502,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ350mm×0.98MPa, 맹플랜지",EA,79330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382505,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127499,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ200mm×0.98MPa, 맹플랜지",EA,29880,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382490,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127464,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ350mm×1.96MPa",EA,85200,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382477,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127451,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×1.96MPa",EA,2410,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382501,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127495,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×0.98MPa, 맹플랜지",EA,7680,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382500,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127494,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×0.98MPa, 맹플랜지",EA,7140,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382499,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127493,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×0.98MPa, 맹플랜지",EA,5030,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382498,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127492,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×0.98MPa, 맹플랜지",EA,4090,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382485,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127459,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×1.96MPa",EA,18190,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382483,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127457,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×1.96MPa",EA,8870,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382478,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127452,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×1.96MPa",EA,3630,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382473,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127446,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ400mm×0.98MPa",EA,49590,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382468,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127441,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ150mm×0.98MPa",EA,13390,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382463,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127436,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×0.98MPa",EA,3970,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382458,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127431,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×0.98MPa",EA,1350,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382471,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127444,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ300mm×0.98MPa",EA,26810,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382469,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127442,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ200mm×0.98MPa",EA,15870,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382475,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127448,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ500mm×0.98MPa",EA,133300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382466,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127439,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ100mm×0.98MPa",EA,6600,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382462,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127435,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×0.98MPa",EA,3330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382476,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127450,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×1.96MPa",EA,1950,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382470,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127443,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ250mm×0.98MPa",EA,25160,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382461,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127434,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ32mm×0.98MPa",EA,3330,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382459,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127432,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ20mm×0.98MPa",EA,1690,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382472,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127445,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ350mm×0.98MPa",EA,34600,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382465,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127438,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×0.98MPa",EA,5630,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382474,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127447,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ450mm×0.98MPa",EA,117300,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382467,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127440,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×0.98MPa",EA,10070,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382464,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127437,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×0.98MPa",EA,5490,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382460,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20127433,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ25mm×0.98MPa",EA,2550,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382584,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989521,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ50mm×1.96MPa, 동, 절연플랜지",EA,29770,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382579,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989516,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ15mm×1.96MPa, 동, 절연플랜지",EA,10090,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382588,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989525,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ125mm×1.96MPa, 동, 절연플랜지",EA,87520,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382586,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989523,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ80mm×1.96MPa, 동, 절연플랜지",EA,47690,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382585,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989522,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ65mm×1.96MPa, 동, 절연플랜지",EA,42000,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
R24CW21382583,2024-10-17 09:32:02,포110003,시설공통자재(기계설비),40142499,20989520,건축설비과,070-4056-7518,윤동섭,플랜지,"플랜지, Φ40mm×1.96MPa, 동, 절연플랜지",EA,23130,,,002,,,,,,부가가치세별도,기타가격,납품장소도,기타조건,,,,,,,
