prceNticeNo,nticeDt,bsnsDivCd,bsnsDivNm,prdctClsfcNo,prdctIdntNo,invstDeptNm,invstDeptTelNo,invstOfclNm,prdctClsfcNoNm,krnPrdctNm,unit,prce,cntrctCorpNm,cntrctCorpTelNo,splyJrsdctRgnNm,etcCntnts,mtrlcst,lbrcst,gnrlexpns,prodctFld,vatYnNm,prceDiv,dlvryCndtnNm,distbStep,payCndtn,treekndNo,specThtLen,specWtrtbBtLen,specWtrtbLen,specBhtDmLen,specRootDmLen
R25CW24303785,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211704,20158039,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 죠인트용",L,14887,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303784,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211704,20158038,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 구조용",L,23157,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305917,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158036,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 유리용, 창호주위",L,10321,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305930,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158051,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 폴리우레탄",L,5292,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305929,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158050,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 아크릴",L,6984,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305928,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158049,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 2액형변성실리콘, 석재용",L,13708,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305927,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158048,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 치오콜",L,10610,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305926,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158047,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 2액형방화용",L,23620,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305925,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158046,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 1액형방화용",L,29774,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305924,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158044,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 폴리유리용",L,10321,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305923,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158043,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 석재용",L,9924,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305922,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158042,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 건축외장용, 비오염",L,16872,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305921,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158041,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 건축외장용",L,14887,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305920,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158040,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 방균용",L,13894,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305919,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158039,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 죠인트용",L,14887,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305918,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211704,20158038,공사원가기준과,042-724-7403,오종화,실링재,"실링재, 실리콘, 비초산, 구조용",L,23157,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853527,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158036,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 유리용, 창호주위",L,10371,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853540,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158051,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 폴리우레탄",L,5318,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853539,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158050,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 아크릴",L,7018,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853538,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158049,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 2액형변성실리콘, 석재용",L,13775,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853537,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158048,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 치오콜",L,10662,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853536,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158047,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 2액형방화용",L,23736,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853535,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158046,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 1액형방화용",L,29920,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853534,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158044,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 폴리유리용",L,10371,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853533,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158043,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 석재용",L,9972,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853532,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158042,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 건축외장용, 비오염",L,16955,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853531,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158041,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 건축외장용",L,14960,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853530,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158040,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 방균용",L,13962,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853529,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158039,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 죠인트용",L,14960,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853528,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211704,20158038,공사원가기준과,042-724-7403,김한울,실링재,"실링재, 실리콘, 비초산, 구조용",L,23271,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21468956,2024-10-30 17:03:07,포110002,시설공통자재(건축),31211707,25356831,건축설비과,042-724-7109,이상대,바니시,"바니시, KSM6050-2종, 우레탄바니시",L,7335,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24304839,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211707,25356831,공사원가기준과,042-724-7403,오종화,바니시,"바니시, KSM6050-2종, 우레탄바니시",L,7335,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22908435,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211707,25356831,건축설비과,042-724-7109,박은자,바니시,"바니시, KSM6050-2종, 우레탄바니시",L,7335,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306973,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211707,25356831,공사원가기준과,042-724-7403,오종화,바니시,"바니시, KSM6050-2종, 우레탄바니시",L,7335,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854539,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211707,25356831,공사원가기준과,042-724-7395,김영아,바니시,"바니시, KSM6050-2종, 우레탄바니시",L,7333,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21466996,2024-10-30 17:01:36,포110002,시설공통자재(건축),31211803,22073040,건축설비과,042-724-7109,이상대,시너,"시너, KSM6060-1종, 알키드, 페놀에나멜",L,2700,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21467000,2024-10-30 17:01:36,포110002,시설공통자재(건축),31211803,22073042,건축설비과,042-724-7109,이상대,시너,"시너, KSM6060-3종, 니트로셀룰로스래커",L,2816,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466998,2024-10-30 17:01:36,포110002,시설공통자재(건축),31211803,22073041,건축설비과,042-724-7109,이상대,시너,"시너, KSM6060-2종, 조합페인트용",L,2700,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24303780,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073040,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-1종, 알키드, 페놀에나멜",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907378,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073042,건축설비과,042-724-7109,박은자,시너,"시너, KSM6060-3종, 니트로셀룰로스래커",L,2816,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907377,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073041,건축설비과,042-724-7109,박은자,시너,"시너, KSM6060-2종, 조합페인트용",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907376,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073040,건축설비과,042-724-7109,박은자,시너,"시너, KSM6060-1종, 알키드, 페놀에나멜",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303782,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073042,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-3종, 니트로셀룰로스래커",L,2816,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303781,2025-04-24 00:00:00,포110002,시설공통자재(건축),31211803,22073041,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-2종, 조합페인트용",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305914,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211803,22073040,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-1종, 알키드, 페놀에나멜",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305916,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211803,22073042,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-3종, 니트로셀룰로스래커",L,2816,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305915,2025-10-23 00:00:00,포110002,시설공통자재(건축),31211803,22073041,공사원가기준과,042-724-7403,오종화,시너,"시너, KSM6060-2종, 조합페인트용",L,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853524,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211803,22073040,공사원가기준과,042-724-7395,김영아,시너,"시너, KSM6060-1종, 알키드, 페놀에나멜",L,2708,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853526,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211803,22073042,공사원가기준과,042-724-7395,김영아,시너,"시너, KSM6060-3종, 니트로셀룰로스래커",L,2816,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853525,2026-04-20 00:00:00,포110002,시설공통자재(건축),31211803,22073041,공사원가기준과,042-724-7395,김영아,시너,"시너, KSM6060-2종, 조합페인트용",L,2708,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21465218,2024-10-30 16:58:14,포110002,시설공통자재(건축),31371105,20935573,건축설비과,042-724-7109,이상대,고알루미나질벽돌,"고알루미나질벽돌, 내화도SK36, 230×114×65mm",매,2539,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24302915,2025-04-24 00:00:00,포110002,시설공통자재(건축),31371105,20935573,공사원가기준과,042-724-7395,김영아,고알루미나질벽돌,"고알루미나질벽돌, 내화도SK36, 230*114*65mm",매,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22906487,2025-04-24 00:00:00,포110002,시설공통자재(건축),31371105,20935573,건축설비과,042-724-7109,박은자,고알루미나질벽돌,"고알루미나질벽돌, 내화도SK36, 230*114*65mm",매,2610,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305049,2025-10-23 00:00:00,포110002,시설공통자재(건축),31371105,20935573,공사원가기준과,042-724-7395,김영아,고알루미나질벽돌,"고알루미나질벽돌, 내화도SK36, 230*114*65mm",매,2700,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25852692,2026-04-20 00:00:00,포110002,시설공통자재(건축),31371105,20935573,공사원가기준과,042-724-7403,김한울,고알루미나질벽돌,"고알루미나질벽돌, 내화도SK36, 230*114*65mm",매,2676,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21466038,2024-10-30 16:58:14,포110002,시설공통자재(건축),31371198,21871004,건축설비과,042-724-7109,이상대,기타내화벽돌,"기타내화벽돌, 내화벽돌, 내화도, SK34",매,1871,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24303301,2025-04-24 00:00:00,포110002,시설공통자재(건축),31371198,21871004,공사원가기준과,042-724-7395,김영아,기타내화벽돌,"기타내화벽돌, 내화벽돌, 내화도, SK34",매,1995,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22906897,2025-04-24 00:00:00,포110002,시설공통자재(건축),31371198,21871004,건축설비과,042-724-7109,박은자,기타내화벽돌,"기타내화벽돌, 내화벽돌, 내화도, SK34",매,1924,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305435,2025-10-23 00:00:00,포110002,시설공통자재(건축),31371198,21871004,공사원가기준과,042-724-7395,김영아,기타내화벽돌,"기타내화벽돌, 내화벽돌, 내화도, SK34",매,1995,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853077,2026-04-20 00:00:00,포110002,시설공통자재(건축),31371198,21871004,공사원가기준과,042-724-7403,김한울,기타내화벽돌,"기타내화벽돌, 내화벽돌, 내화도, SK34",매,1977,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21468950,2024-10-30 17:03:07,포110002,시설공통자재(건축),40141759,25356839,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 100mm, ISFD306",개,150068,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21468948,2024-10-30 17:03:07,포110002,시설공통자재(건축),40141759,25356838,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 75mm, ISFD306",개,114704,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21468946,2024-10-30 17:03:07,포110002,시설공통자재(건축),40141759,25356837,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 50mm, ISFD306",개,76469,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24304834,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356837,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD306",개,75490,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22908432,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356839,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 100mm, ISFD306",개,148147,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22908431,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356838,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 75mm, ISFD306",개,113235,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22908430,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356837,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 50mm, ISFD306",개,75490,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304836,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356839,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD306",개,148147,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24304835,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141759,25356838,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD306",개,113235,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306968,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141759,25356837,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD306",개,75490,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306970,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141759,25356839,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD306",개,148147,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24306969,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141759,25356838,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD306",개,113235,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854534,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141759,25356837,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 50mm, ISFD306",개,76180,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854536,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141759,25356839,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 100mm, ISFD306",개,149500,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25854535,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141759,25356838,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 75mm, ISFD306",개,114270,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R24CW21466250,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163015,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 50mm, ISFD710",개,128135,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466244,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163012,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 50mm, ISFD307",개,40402,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466246,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163013,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 75mm, ISFD307",개,61071,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466248,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163014,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 100mm, ISFD307",개,87290,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466254,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163017,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 100mm, ISFD710",개,181808,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R24CW21466252,2024-10-30 16:58:14,포110002,시설공통자재(건축),40141785,20163016,건축설비과,042-724-7109,이상대,바닥배수구,"바닥배수구, 75mm, ISFD710",개,152226,,,002,,,,,,부가가치세별도,기타가격,현장도착도,수요자지정장소도,,,,,,,
R25CW24303404,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163012,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD307",개,39884,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907005,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163017,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 100mm, ISFD710",개,179480,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907004,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163016,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 75mm, ISFD710",개,150277,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907003,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163015,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 50mm, ISFD710",개,126494,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907002,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163014,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 100mm, ISFD307",개,86172,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907001,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163013,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 75mm, ISFD307",개,60289,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW22907000,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163012,건축설비과,042-724-7109,박은자,바닥배수구,"바닥배수구, 50mm, ISFD307",개,39884,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303409,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163017,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD710",개,179480,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303408,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163016,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD710",개,150277,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303407,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163015,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD710",개,126494,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303406,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163014,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD307",개,86172,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24303405,2025-04-24 00:00:00,포110002,시설공통자재(건축),40141785,20163013,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD307",개,60289,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305538,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163012,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD307",개,39884,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305543,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163017,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD710",개,179480,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305542,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163016,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD710",개,150277,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305541,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163015,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 50mm, ISFD710",개,126494,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305540,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163014,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 100mm, ISFD307",개,86172,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R25CW24305539,2025-10-23 00:00:00,포110002,시설공통자재(건축),40141785,20163013,공사원가기준과,042-724-7403,오종화,바닥배수구,"바닥배수구, 75mm, ISFD307",개,60289,,,,흑관,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853171,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141785,20163012,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 50mm, ISFD307",개,40250,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853174,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141785,20163015,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 50mm, ISFD710",개,127650,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853173,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141785,20163014,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 100mm, ISFD307",개,86960,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
R26CW25853172,2026-04-20 00:00:00,포110002,시설공통자재(건축),40141785,20163013,공사원가기준과,042-724-7395,김영아,바닥배수구,"바닥배수구, 75mm, ISFD307",개,61080,,,,,0,0,0,,부가가치세별도,기타가격,현장도착도,,,,,,,,
